Date,Value,Daily Return,Total Return,adjclose,IVW Daily Return,IVW Total Return
2021-12-31,1000000.0,0.0,0.0,83.5282211303711,0.0,0.0
2022-01-03,1007760.5762176514,0.00776057621765136,0.00776057621765136,84.1771240234375,0.0077686664972020925,0.0077686664972020925
2022-01-04,1003694.2559432985,-0.004035006300419752,0.003694255943298419,83.33855438232422,-0.00996196592413634,-0.002270690617855231
2022-01-05,976766.0765838624,-0.026829065923196116,-0.023233923416137614,80.8028564453125,-0.030426468947120755,-0.03262807046740335
2022-01-06,977128.4777679445,0.00037102146846601514,-0.022871522232055574,80.5732421875,-0.0028416601579908107,-0.03537701273751481
2022-01-07,965574.9813461304,-0.011823927645836063,-0.0344250186538696,79.79456329345703,-0.009664236822330197,-0.04469935773068312
2022-01-10,961261.3331985474,-0.004467439847674282,-0.03873866680145266,79.85446166992188,0.0007506573630156055,-0.043982254269670173
2022-01-11,970302.101272583,0.009405109476267937,-0.029697898727417016,80.72298431396484,0.01087631956787849,-0.033584299754544356
2022-01-12,975970.779045105,0.005842178188718128,-0.024029220954895014,81.1123275756836,0.004823202028860107,-0.02892308158839829
2022-01-13,958806.8909835815,-0.017586477413101154,-0.04119310901641848,79.08576965332031,-0.024984585980131757,-0.05318503634977445
2022-01-14,962712.3616790771,0.004073260979058357,-0.037287638320922856,79.3053970336914,0.0027770783711640323,-0.050555656992726905
2022-01-18,941078.852557373,-0.022471415121306793,-0.058921147442627,77.46851348876953,-0.0231621505424342,-0.0725468297971239
2022-01-19,935538.9602539062,-0.005886746140785326,-0.06446103974609385,76.52012634277344,-0.012242227238987602,-0.08390092226026702
2022-01-20,912956.7871429444,-0.0241381428998243,-0.08704321285705563,75.52182006835938,-0.013046322871215987,-0.09585264661048276
2022-01-21,895540.791140747,-0.01907647354996933,-0.10445920885925297,73.58509826660156,-0.025644532931075603,-0.11903908318902512
2022-01-24,899268.1719924926,0.004162156418355378,-0.10073182800750735,74.06429290771484,0.006512115257047535,-0.11330216416179772
2022-01-25,883461.8106185913,-0.017576916281691002,-0.1165381893814087,72.54685974121094,-0.020488053108056348,-0.13146887651324957
2022-01-26,895904.3300506591,0.014083822619741504,-0.10409566994934083,72.6267318725586,0.0011009729660604872,-0.13051264722610845
2022-01-27,887239.9447891235,-0.009671105463956997,-0.11276005521087651,72.0477066040039,-0.007972619084261279,-0.13744473868835738
2022-01-28,930228.1697875976,0.0484516339136325,-0.06977183021240241,74.49356079101562,0.03394770357445065,-0.10816296836076689
2022-01-31,942218.8602172852,0.01289005302046009,-0.05778113978271482,76.51013946533203,0.027070509892441752,-0.08402048517333105
2022-02-01,951933.7705337524,0.010310672739268778,-0.04806622946624761,76.9294204711914,0.005480071122460295,-0.07900085228536424
2022-02-02,966010.0190612793,0.01478700405768163,-0.03398998093872074,77.91775512695312,0.01284729105858573,-0.06716850816996489
2022-02-03,943190.5582611084,-0.0236223852236499,-0.056809441738891686,75.03264617919922,-0.03702761896891327,-0.10170903721165037
2022-02-04,945264.7474853516,0.0021991200039865877,-0.05473525251464839,75.97105407714844,0.012506661376543216,-0.09047441632244757
2022-02-07,938855.2490188598,-0.006780638422772767,-0.06114475098114014,75.3720703125,-0.00788436822319416,-0.09764545093257704
2022-02-08,954306.8791915892,0.016457947259576944,-0.045693120808410814,76.07087707519531,0.009271428525155168,-0.08927933522654985
2022-02-09,971054.0434371948,0.01754903439425326,-0.028945956562805186,77.4784927368164,0.018504002001050734,-0.07242735822318369
2022-02-10,944525.3989440918,-0.02731943157272776,-0.05547460105590829,75.75142669677734,-0.022290909115974422,-0.093103795679495
2022-02-11,923770.7020446776,-0.021973677915507972,-0.0762292979553224,73.57511901855469,-0.028729593264746334,-0.11915855476296533
2022-02-14,923627.558139038,-0.00015495610038585017,-0.07637244186096193,73.56513977050781,-0.00013563346114819907,-0.11927802633690565
2022-02-15,944916.6295501709,0.023049411230243955,-0.05508337044982914,75.11251068115234,0.021034023934049184,-0.10075289926363307
2022-02-16,944498.4044241332,-0.00044260531877471365,-0.05550159557586676,75.1424560546875,0.00039867357998812913,-0.1003943932026885
2022-02-17,921692.2962469482,-0.024146264377323257,-0.07830770375305185,73.03604125976562,-0.028032285681331204,-0.12561239457295803
2022-02-18,917540.5158514404,-0.004504518929379642,-0.08245948414855964,72.28730773925781,-0.010251562209468768,-0.13457623350518177
2022-02-22,910275.81361145,-0.007917581964485776,-0.08972418638854995,71.35888671875,-0.012843485938868415,-0.14569129148132054
2022-02-23,889039.7718710327,-0.023329238702020416,-0.11096022812896733,69.69171142578125,-0.023363246956747852,-0.16565071681574273
2022-02-24,908250.0107321166,0.02160785092961026,-0.09174998926788336,71.82807922363281,0.03065454634625686,-0.14007411804540482
2022-02-25,923269.412679138,0.016536638336964726,-0.07673058732086202,73.0060806274414,0.016400291035779446,-0.12597108331215023
2022-02-28,927690.6056167602,0.004788627108086363,-0.0723093943832398,73.12588500976562,0.0016410192314746386,-0.12453678505100052
2022-03-01,902577.0787078856,-0.027071015656322528,-0.09742292129211438,71.9578628540039,-0.015972759243949475,-0.1385203482103149
2022-03-02,921383.686114502,0.020836566593890993,-0.07861631388549795,73.2656478881836,0.018174317333924606,-0.12286354364197039
2022-03-03,908784.5038101196,-0.013674197290722057,-0.09121549618988045,72.46699523925781,-0.010900779177503095,-0.13242501446126675
2022-03-04,886314.2450363159,-0.02472561831720954,-0.11368575496368416,71.53858184814453,-0.012811534244631217,-0.1435399810982817
2022-03-07,850475.160319519,-0.040436092410235824,-0.14952483968048103,68.83316802978516,-0.03781754891510403,-0.17592919975692833
2022-03-08,850872.9437973022,0.00046771910144172146,-0.14912705620269784,68.4438247680664,-0.0056563321558914526,-0.1805904179230744
2022-03-09,883274.4388458251,0.03808029775153088,-0.11672556115417487,70.99949645996094,0.03733969719773644,-0.14999391224739822
2022-03-10,870691.9330245971,-0.014245295989397833,-0.12930806697540287,70.47038269042969,-0.00745235946609335,-0.15632846316169824
2022-03-11,855995.5576583862,-0.016878961213248944,-0.1440044423416138,69.2025375366211,-0.01799117736280964,-0.17150710741691044
2022-03-14,855042.084902954,-0.0011138758220199385,-0.14495791509704592,68.21421813964844,-0.014281548511854036,-0.18333926885406204
2022-03-15,883832.6094390869,0.033671470731643005,-0.11616739056091319,70.29069519042969,0.03044053142308667,-0.15847968220561337
2022-03-16,904031.0875885008,0.022853284585451883,-0.09596891241149919,72.43704986572266,0.030535402580357474,-0.13278352052221132
2022-03-17,904289.2688323974,0.0002855889000292766,-0.09571073116760254,73.40540313720703,0.013368204161812614,-0.12119039357206396
