Date,Value,Daily Return,Total Return,adjclose,IVW Daily Return,IVW Total Return
2021-12-31,1000000.0,0.0,0.0,83.5282211303711,0.0,0.0
2022-01-03,1016767.6416244508,0.01676764162445088,0.01676764162445088,84.1771240234375,0.0077686664972020925,0.0077686664972020925
2022-01-04,1004906.8347053528,-0.011665208877171263,0.004906834705352692,83.33855438232422,-0.00996196592413634,-0.002270690617855231
2022-01-05,983743.591331482,-0.02105990589672524,-0.016256408668517963,80.8028564453125,-0.030426468947120755,-0.03262807046740335
2022-01-06,984905.2881774902,0.0011808939404991392,-0.015094711822509765,80.5732421875,-0.0028416601579908107,-0.03537701273751481
2022-01-07,981426.6077384948,-0.00353199488392697,-0.018573392261505228,79.79456329345703,-0.009664236822330197,-0.04469935773068312
2022-01-10,968269.912334442,-0.013405684439684928,-0.03173008766555796,79.85446166992188,0.0007506573630156055,-0.043982254269670173
2022-01-11,1048502.007976532,0.0828612916915441,0.048502007976531925,80.72298431396484,0.01087631956787849,-0.033584299754544356
2022-01-12,1036649.497241974,-0.011304232747662346,0.03664949724197397,81.1123275756836,0.004823202028860107,-0.02892308158839829
2022-01-13,1017016.071735382,-0.018939309341129418,0.017016071735382,79.08576965332031,-0.024984585980131757,-0.05318503634977445
2022-01-14,1024494.0963668824,0.007352907037880385,0.02449409636688249,79.3053970336914,0.0027770783711640323,-0.050555656992726905
2022-01-18,988390.1725120544,-0.035240733922100365,-0.01160982748794559,77.46851348876953,-0.0231621505424342,-0.0725468297971239
2022-01-19,983137.6481819152,-0.005314221525280494,-0.01686235181808482,76.52012634277344,-0.012242227238987602,-0.08390092226026702
2022-01-20,969860.81426239,-0.013504552433809769,-0.030139185737609986,75.52182006835938,-0.013046322871215987,-0.09585264661048276
2022-01-21,928350.908985138,-0.042799858151627235,-0.07164909101486194,73.58509826660156,-0.025644532931075603,-0.11903908318902512
2022-01-24,933030.9037361144,0.005041191542638268,-0.06696909626388559,74.06429290771484,0.006512115257047535,-0.11330216416179772
2022-01-25,901951.607559204,-0.03331003941290722,-0.098048392440796,72.54685974121094,-0.020488053108056348,-0.13146887651324957
2022-01-26,885927.199886322,-0.01776637187470187,-0.11407280011367793,72.6267318725586,0.0011009729660604872,-0.13051264722610845
