Date,Value,Daily Return,Total Return,adjclose,IVW Daily Return,IVW Total Return
2021-12-31,1000305.55,0.0,0.0,83.5282211303711,0.0,0.0
2022-01-03,1005603.8881137848,0.005296719701080033,0.005296719701080033,84.1771240234375,0.0077686664972020925,0.0077686664972020925
2022-01-04,975020.9415309906,-0.030412518233356,-0.02527688511676196,83.33855438232422,-0.00996196592413634,-0.002270690617855231
2022-01-05,924313.7211654664,-0.05200628848638178,-0.07596861662372434,80.8028564453125,-0.030426468947120755,-0.03262807046740335
2022-01-06,931912.2681606292,0.008220744560171411,-0.06837239065540612,80.5732421875,-0.0028416601579908107,-0.03537701273751481
2022-01-07,930930.933140564,-0.0010530336959745368,-0.06935342592014615,79.79456329345703,-0.009664236822330197,-0.04469935773068312
2022-01-10,932297.7157981872,0.0014681891093812904,-0.06798706075539906,79.85446166992188,0.0007506573630156055,-0.043982254269670173
2022-01-11,955671.806137848,0.02507148729807729,-0.04462011018748435,80.72298431396484,0.01087631956787849,-0.033584299754544356
2022-01-12,941814.6420352936,-0.014499919337952694,-0.05847304152686783,81.1123275756836,0.004823202028860107,-0.02892308158839829
2022-01-13,918764.7726161956,-0.02447389156032498,-0.08151587020966189,79.08576965332031,-0.024984585980131757,-0.05318503634977445
2022-01-14,921766.5257785798,0.003267161793585771,-0.07851503395279602,79.3053970336914,0.0027770783711640323,-0.050555656992726905
2022-01-18,930134.3589904786,0.009078039804961247,-0.07014975675134616,77.46851348876953,-0.0231621505424342,-0.0725468297971239
2022-01-19,917967.357554245,-0.013080907417976628,-0.08231304169586484,76.52012634277344,-0.012242227238987602,-0.08390092226026702
2022-01-20,909400.9435775756,-0.009331937466156792,-0.09087683900426669,75.52182006835938,-0.013046322871215987,-0.09585264661048276
2022-01-21,875734.8549373627,-0.03702007225522641,-0.12453264411322851,73.58509826660156,-0.025644532931075603,-0.11903908318902512
2022-01-24,878383.7369049073,0.0030247533858109854,-0.12188457126434293,74.06429290771484,0.006512115257047535,-0.11330216416179772
2022-01-25,868425.3863838196,-0.011337129892883824,-0.13183987994086444,72.54685974121094,-0.020488053108056348,-0.13146887651324957
2022-01-26,843070.8495052338,-0.02919598767622833,-0.1571866721071039,72.6267318725586,0.0011009729660604872,-0.13051264722610845
2022-01-27,817668.374333191,-0.03013089017008541,-0.18258138792372902,72.0477066040039,-0.007972619084261279,-0.13744473868835738
2022-01-28,833088.572884369,0.01885874400334142,-0.16716589957501593,74.49356079101562,0.03394770357445065,-0.10816296836076689
2022-01-31,875185.2458713532,0.05053084912836425,-0.1250820852974842,76.51013946533203,0.027070509892441752,-0.08402048517333105
2022-02-01,884954.1325557709,0.011162078806175035,-0.11531618258464038,76.9294204711914,0.005480071122460295,-0.07900085228536424
2022-02-02,867805.7036712647,-0.019377760104900665,-0.13245937336720304,77.91775512695312,0.01284729105858573,-0.06716850816996489
2022-02-03,832371.7361667634,-0.040831683122843576,-0.16788251733006654,75.03264617919922,-0.03702761896891327,-0.10170903721165037
2022-02-04,845909.1337097168,0.016263643940261474,-0.15434925487545603,75.97105407714844,0.012506661376543216,-0.09047441632244757
2022-02-07,834840.1470840455,-0.013085313994812386,-0.1654148604053577,75.3720703125,-0.00788436822319416,-0.09764545093257704
2022-02-08,866573.9460323334,0.03801182664624925,-0.13369075475755043,76.07087707519531,0.009271428525155168,-0.08927933522654985
2022-02-09,891721.231798935,0.029019203591038156,-0.1085511503970612,77.4784927368164,0.018504002001050734,-0.07242735822318369
2022-02-10,875145.829876709,-0.01858809831048558,-0.12512148925224997,75.75142669677734,-0.022290909115974422,-0.093103795679495
2022-02-11,846588.0337665558,-0.03263204272386977,-0.1536705621931661,73.57511901855469,-0.028729593264746334,-0.11915855476296533
2022-02-14,841532.9443475342,-0.005971132613971641,-0.15872410750141874,73.56513977050781,-0.00013563346114819907,-0.11927802633690565
2022-02-15,863324.0365239716,0.02589452061598463,-0.13693967155938347,75.11251068115234,0.021034023934049184,-0.10075289926363307
2022-02-16,847654.1555711365,-0.01815063671333328,-0.1526047660425992,75.1424560546875,0.00039867357998812913,-0.1003943932026885
2022-02-17,818894.0661851502,-0.033929037210474355,-0.18135607046751856,73.03604125976562,-0.028032285681331204,-0.12561239457295803
2022-02-18,802480.6013862229,-0.02004345308714972,-0.19776452166418268,72.28730773925781,-0.010251562209468768,-0.13457623350518177
2022-02-22,784290.8463174439,-0.022666909377444866,-0.2159487205509918,71.35888671875,-0.012843485938868415,-0.14569129148132054
2022-02-23,764505.6890842057,-0.025226811362312085,-0.2357278342760314,69.69171142578125,-0.023363246956747852,-0.16565071681574273
2022-02-24,789231.2693521118,0.03234191794900143,-0.21100980660148105,71.82807922363281,0.03065454634625686,-0.14007411804540482
2022-02-25,817100.9661580658,0.035312458956209936,-0.1831486227802437,73.0060806274414,0.016400291035779446,-0.12597108331215023
2022-02-28,834622.1511956787,0.021443108946493927,-0.16563278970542683,73.12588500976562,0.0016410192314746386,-0.12453678505100052
2022-03-01,820539.7221490479,-0.01687281966630816,-0.1797109171802077,71.9578628540039,-0.015972759243949475,-0.1385203482103149
2022-03-02,828205.9413625336,0.00934289834672164,-0.17204703966449697,73.2656478881836,0.018174317333924606,-0.12286354364197039
2022-03-03,807141.3454438782,-0.025434007251868618,-0.19310520126187625,72.46699523925781,-0.010900779177503095,-0.13242501446126675
2022-03-04,790590.1074639893,-0.02050599696486466,-0.2096513835557653,71.53858184814453,-0.012811534244631217,-0.1435399810982817
2022-03-07,766664.3603040314,-0.03026315018879444,-0.23356982243672308,68.83316802978516,-0.03781754891510403,-0.17592919975692833
2022-03-08,782549.8200322724,0.020720227195563545,-0.2176892150280758,68.4438247680664,-0.0056563321558914526,-0.1805904179230744
2022-03-09,814384.7955228424,0.040681084674273116,-0.18586396374303593,70.99949645996094,0.03733969719773644,-0.14999391224739822
2022-03-10,794661.2343465424,-0.024218970300934117,-0.20558150022606358,70.47038269042969,-0.00745235946609335,-0.15632846316169824
