Date,Value,Daily Return,Total Return,adjclose,IVW Daily Return,IVW Total Return
2021-12-31,1000000.0,0.0,0.0,83.5282211303711,0.0,0.0
2022-01-03,1016174.0098934174,0.01617400989341733,0.01617400989341733,84.1771240234375,0.0077686664972020925,0.0077686664972020925
2022-01-04,1002548.9348449708,-0.01340821051886143,0.0025489348449707627,83.33855438232422,-0.00996196592413634,-0.002270690617855231
2022-01-05,968950.519208908,-0.03351299319993628,-0.031049480791092043,80.8028564453125,-0.030426468947120755,-0.03262807046740335
2022-01-06,979776.5462875366,0.01117294109865119,-0.02022345371246337,80.5732421875,-0.0028416601579908107,-0.03537701273751481
2022-01-07,977832.4661388396,-0.001984207680887362,-0.022167533861160438,79.79456329345703,-0.009664236822330197,-0.04469935773068312
2022-01-10,973519.5433702468,-0.00441069704468211,-0.02648045662975318,79.85446166992188,0.0007506573630156055,-0.043982254269670173
2022-01-11,988217.0895605088,0.015097330392957797,-0.011782910439491201,80.72298431396484,0.01087631956787849,-0.033584299754544356
2022-01-12,982288.2261571884,-0.005999555629985331,-0.01771177384281153,81.1123275756836,0.004823202028860107,-0.02892308158839829
2022-01-13,964752.3590593338,-0.017852058724613595,-0.035247640940666236,79.08576965332031,-0.024984585980131757,-0.05318503634977445
2022-01-14,960206.4113407136,-0.004712035866958231,-0.039793588659286394,79.3053970336914,0.0027770783711640323,-0.050555656992726905
2022-01-18,931065.4062595367,-0.030348688299725035,-0.06893459374046329,77.46851348876953,-0.0231621505424342,-0.0725468297971239
2022-01-19,919773.8284739304,-0.012127588147613833,-0.08022617152606959,76.52012634277344,-0.012242227238987602,-0.08390092226026702
2022-01-20,889549.4586800385,-0.032860654280671975,-0.11045054131996157,75.52182006835938,-0.013046322871215987,-0.09585264661048276
2022-01-21,871860.878342514,-0.019884875613067843,-0.12813912165748598,73.58509826660156,-0.025644532931075603,-0.11903908318902512
2022-01-24,880641.9856089401,0.01007168400894387,-0.11935801439105986,74.06429290771484,0.006512115257047535,-0.11330216416179772
2022-01-25,859775.2331608582,-0.023694932548160463,-0.14022476683914187,72.54685974121094,-0.020488053108056348,-0.13146887651324957
2022-01-26,852224.3576668549,-0.008782383119182668,-0.1477756423331451,72.6267318725586,0.0011009729660604872,-0.13051264722610845
2022-01-27,843154.6486295509,-0.010642395932139448,-0.15684535137044908,72.0477066040039,-0.007972619084261279,-0.13744473868835738
2022-01-28,856962.3401984024,0.01637622658108362,-0.14303765980159755,74.49356079101562,0.03394770357445065,-0.10816296836076689
2022-01-31,888129.0969771195,0.03636887563985769,-0.1118709030228805,76.51013946533203,0.027070509892441752,-0.08402048517333105
2022-02-01,901563.149003868,0.015126237922474806,-0.09843685099613197,76.9294204711914,0.005480071122460295,-0.07900085228536424
2022-02-02,879949.6993235397,-0.023973306477986456,-0.12005030067646028,77.91775512695312,0.01284729105858573,-0.06716850816996489
2022-02-03,850735.5042876053,-0.03319984660304198,-0.14926449571239475,75.03264617919922,-0.03702761896891327,-0.10170903721165037
2022-02-04,865327.8664177704,0.017152642691672382,-0.13467213358222963,75.97105407714844,0.012506661376543216,-0.09047441632244757
2022-02-07,879045.9686220932,0.015853068803980852,-0.12095403137790683,75.3720703125,-0.00788436822319416,-0.09764545093257704
2022-02-08,906573.9131716538,0.03131570535806061,-0.0934260868283463,76.07087707519531,0.009271428525155168,-0.08927933522654985
2022-02-09,922530.745655899,0.01760124822963438,-0.0774692543441009,77.4784927368164,0.018504002001050734,-0.07242735822318369
2022-02-10,913981.7631949234,-0.009266880807205502,-0.08601823680507659,75.75142669677734,-0.022290909115974422,-0.093103795679495
2022-02-11,894727.618067627,-0.02106622462574248,-0.1052723819323731,73.57511901855469,-0.028729593264746334,-0.11915855476296533
2022-02-14,885380.7198017883,-0.010446641052642813,-0.11461928019821166,73.56513977050781,-0.00013563346114819907,-0.11927802633690565
2022-02-15,895817.2651327896,0.011787635643723648,-0.10418273486721041,75.11251068115234,0.021034023934049184,-0.10075289926363307
2022-02-16,890626.4514473724,-0.00579450060570974,-0.1093735485526276,75.1424560546875,0.00039867357998812913,-0.1003943932026885
2022-02-17,862450.2101000595,-0.03163642995503135,-0.1375497898999405,73.03604125976562,-0.028032285681331204,-0.12561239457295803
2022-02-18,850197.0569065857,-0.014207374582298815,-0.14980294309341435,72.28730773925781,-0.010251562209468768,-0.13457623350518177
2022-02-22,841384.925770073,-0.010364810210676811,-0.15861507422992704,71.35888671875,-0.012843485938868415,-0.14569129148132054
2022-02-23,819393.5005247879,-0.02613717523541026,-0.18060649947521212,69.69171142578125,-0.023363246956747852,-0.16565071681574273
2022-02-24,830767.502565651,0.01388100104965262,-0.16923249743434898,71.82807922363281,0.03065454634625686,-0.14007411804540482
2022-02-25,845242.7096472931,0.01742389662202548,-0.1547572903527069,73.0060806274414,0.016400291035779446,-0.12597108331215023
2022-02-28,839932.6401950073,-0.006282301393053857,-0.16006735980499265,73.12588500976562,0.0016410192314746386,-0.12453678505100052
2022-03-01,825476.2968283844,-0.017211312758683373,-0.17452370317161559,71.9578628540039,-0.015972759243949475,-0.1385203482103149
2022-03-02,844266.7318412018,0.02276314303028859,-0.15573326815879818,73.2656478881836,0.018174317333924606,-0.12286354364197039
2022-03-03,827452.6305056763,-0.01991562701855709,-0.1725473694943237,72.46699523925781,-0.010900779177503095,-0.13242501446126675
2022-03-04,818950.7073308182,-0.010274815574230933,-0.1810492926691818,71.53858184814453,-0.012811534244631217,-0.1435399810982817
2022-03-07,779774.3121033859,-0.04783730556277155,-0.22022568789661412,68.83316802978516,-0.03781754891510403,-0.17592919975692833
2022-03-08,784460.1156178665,0.006009179119841779,-0.21553988438213345,68.4438247680664,-0.0056563321558914526,-0.1805904179230744
2022-03-09,811784.038384552,0.034831500318106334,-0.18821596161544796,70.99949645996094,0.03733969719773644,-0.14999391224739822
2022-03-10,802861.3123418045,-0.01099150219866818,-0.19713868765819553,70.47038269042969,-0.00745235946609335,-0.15632846316169824
2022-03-11,789461.7554084015,-0.016689752921733025,-0.21053824459159853,69.2025375366211,-0.01799117736280964,-0.17150710741691044
2022-03-14,781610.5088273239,-0.009945062604097887,-0.21838949117267614,68.21421813964844,-0.014281548511854036,-0.18333926885406204
2022-03-15,803355.7831383896,0.0278211130294177,-0.19664421686161038,70.29069519042969,0.03044053142308667,-0.15847968220561337
2022-03-16,829333.737269516,0.03233679855971272,-0.17066626273048402,72.43704986572266,0.030535402580357474,-0.13278352052221132
2022-03-17,848880.3575564575,0.023569064429111997,-0.15111964244354248,73.40540313720703,0.013368204161812614,-0.12119039357206396
2022-03-18,869039.7691775513,0.02374823665271686,-0.1309602308224488,74.8329849243164,0.019447911544617336,-0.10409938208169356
2022-03-21,863202.0409918976,-0.006717446534326599,-0.13679795900810243,74.69322204589844,-0.00186766408635608,-0.1057726234907237
2022-03-22,873321.180631752,0.011722793922297248,-0.12667881936824799,75.95108795166016,0.016840429041724336,-0.09071345080945192
2022-03-23,854259.5045348358,-0.02182665040040266,-0.1457404954651642,74.822998046875,-0.014852847210077402,-0.10421894499475759
2022-03-24,865365.0001746368,0.013000142908387247,-0.1346349998253632,76.26000213623047,0.01920537972102121,-0.08701512968648484
2022-03-25,864899.6126815033,-0.0005377932930493712,-0.13510038731849672,76.26000213623047,0.0,-0.08701512968648484
2022-03-28,865432.8155242157,0.0006164910180261884,-0.1345671844757843,77.33000183105469,0.014030942366258792,-0.07420509158984967
2022-03-29,882017.5386315536,0.01916350155649238,-0.11798246136844637,78.4800033569336,0.014871350040717157,-0.060437271440968776
