Date,Value,Daily Return,Total Return,adjclose,IVW Daily Return,IVW Total Return
2021-12-31,1000000.0,0.0,0.0,83.5282211303711,0.0,0.0
2022-01-03,1021946.2105712892,0.021946210571289093,0.021946210571289093,84.1771240234375,0.0077686664972020925,0.0077686664972020925
2022-01-04,1011322.8693847656,-0.010395205810866393,0.011322869384765566,83.33855438232422,-0.00996196592413634,-0.002270690617855231
2022-01-05,994688.5098876952,-0.016448119587357812,-0.005311490112304806,80.8028564453125,-0.030426468947120755,-0.03262807046740335
2022-01-06,989732.0086669922,-0.004982968207064786,-0.01026799133300782,80.5732421875,-0.0028416601579908107,-0.03537701273751481
2022-01-07,982944.6579589844,-0.006857766191829318,-0.017055342041015664,79.79456329345703,-0.009664236822330197,-0.04469935773068312
2022-01-10,971574.2279052734,-0.011567721500537864,-0.02842577209472652,79.85446166992188,0.0007506573630156055,-0.043982254269670173
2022-01-11,991111.357055664,0.02010873548232417,-0.008888642944336,80.72298431396484,0.01087631956787849,-0.033584299754544356
2022-01-12,992304.1591796876,0.0012034996022718403,-0.007695840820312383,81.1123275756836,0.004823202028860107,-0.02892308158839829
2022-01-13,974630.798461914,-0.017810426928356105,-0.025369201538086084,79.08576965332031,-0.024984585980131757,-0.05318503634977445
2022-01-14,978036.3918457032,0.0034942394485826256,-0.021963608154296765,79.3053970336914,0.0027770783711640323,-0.050555656992726905
2022-01-18,966014.0920410156,-0.012292282684900568,-0.033985907958984374,77.46851348876953,-0.0231621505424342,-0.0725468297971239
2022-01-19,953643.1981201172,-0.012806121590587694,-0.04635680187988278,76.52012634277344,-0.012242227238987602,-0.08390092226026702
2022-01-20,933826.8511962892,-0.020779623828798055,-0.06617314880371084,75.52182006835938,-0.013046322871215987,-0.09585264661048276
2022-01-21,884451.1446533203,-0.052874584276213055,-0.11554885534667969,73.58509826660156,-0.025644532931075603,-0.11903908318902512
2022-01-24,886750.5762939453,0.0025998401997957554,-0.11324942370605473,74.06429290771484,0.006512115257047535,-0.11330216416179772
2022-01-25,867905.7462158203,-0.021251556617966294,-0.13209425378417972,72.54685974121094,-0.020488053108056348,-0.13146887651324957
2022-01-26,868607.3853759766,0.0008084278312656679,-0.1313926146240234,72.6267318725586,0.0011009729660604872,-0.13051264722610845
2022-01-27,872192.6138916016,0.004127559327708363,-0.12780738610839848,72.0477066040039,-0.007972619084261279,-0.13744473868835738
